,track_name,danceability,loudness,acousticness,instrumentalness,valence,energy,genre,,
7761,i have to surrender,0.657,-9.267,0.0136,0,0.682,0.583,country,,
7762,high lonesome sound,0.594,-10.086,0.297,0.00627,0.705,0.608,country,,
7763,louis collins,0.442,-23.508,0.942,0.00511,0.634,0.0782,country,,
7764,there's only you,0.581,-6.287,0.00971,0.19,0.0476,0.865,country,,
7765,life gets away,0.637,-7.855,0.151,0,0.627,0.621,country,,
7766,say you miss me,0.539,-5.741,0.624,4.79E-05,0.537,0.763,country,,
7767,friends,0.641,-7.252,0.0135,1.10E-06,0.529,0.532,country,,
7768,stairway of love,0.583,-13.489,0.639,2.93E-06,0.787,0.679,country,,
7769,all that i am,0.407,-11.524,0.309,0,0.118,0.404,country,,
7770,please release me,0.56,-11.786,0.322,0.000895,0.404,0.515,country,,
7771,hurt me,0.62,-7.623,0.128,0,0.294,0.451,country,,
7772,looky looky yonder / black betty / yellow women's door bells,0.715,-16.655,0.993,0.0106,0.223,0.0966,country,,
7773,only one and only,0.365,-8.284,0.909,1.95E-06,0.357,0.34,country,,
7774,i do,0.824,-5.474,0.0362,0,0.395,0.733,country,,
7775,private conversation,0.432,-7.275,0.0191,0,0.735,0.739,country,,
7776,between the devil and me,0.572,-8.555,0.0392,1.07E-06,0.165,0.484,country,,
7777,black rose,0.801,-7.022,0.0558,0.00861,0.877,0.516,country,,
7778,how was i to know,0.69,-7.648,0.0697,2.83E-06,0.357,0.519,country,,
7779,little bit is better than nada,0.753,-6.726,0.185,0,0.968,0.726,country,,
7780,we danced anyway,0.629,-3.722,0.502,0,0.651,0.721,country,,
7781,rusty cage,0.543,-5.889,0.594,0.00316,0.496,0.723,country,,
7782,carried away,0.575,-7.428,0.672,0.000646,0.3,0.489,country,,
7783,seminole wind,0.619,-11.115,0.323,1.39E-06,0.372,0.575,country,,
7784,straight tequila night,0.638,-10.134,0.137,0,0.464,0.661,country,,
7785,nobody knows,0.655,-4.322,0.278,0,0.927,0.646,country,,
7786,her man,0.636,-11.316,0.373,0,0.378,0.424,country,,
7787,(this ain't) no thinkin' thing,0.644,-6.303,0.122,0.000114,0.554,0.748,country,,
7788,it's a little too late,0.5,-9.706,0.313,0,0.777,0.865,country,,
7789,help me make it through the night,0.459,-7.9,0.733,0.00304,0.414,0.396,country,,
7790,it's a sin,0.544,-6.151,0.206,0.00108,0.284,0.86,country,,
7791,my heart has a history,0.707,-9.586,0.326,2.85E-06,0.856,0.652,country,,
7792,a common disaster,0.574,-13.527,0.0634,0.256,0.413,0.331,country,,
7793,right or wrong,0.457,-15.088,0.142,0,0.672,0.454,country,,
7794,acony bell,0.522,-13.159,0.918,0.0252,0.399,0.256,country,,
7795,unchained,0.339,-16.725,0.396,0.000519,0.288,0.208,country,,
7796,how was i to know,0.69,-7.648,0.0697,2.83E-06,0.357,0.519,country,,
7797,still,0.946,-6.604,0.219,0,0.961,0.646,country,,
7798,yesterday when i was young,0.379,-7.367,0.365,0,0.331,0.486,country,,
7799,cry stampede,0.42,-12.994,0.913,0,0.524,0.309,country,,
7800,sea of heartbreak,0.59,-9.158,0.422,4.46E-05,0.729,0.586,country,,
7801,everything i love,0.566,-3.817,0.00475,0.000822,0.698,0.845,country,,
7802,i know that hurt by heart,0.599,-9.036,0.37,0.000117,0.196,0.355,country,,
7803,medley:,0.454,-8.396,0.191,0,0.327,0.518,country,,
7804,who i came here to forget,0.718,-11.876,0.0853,1.98E-06,0.498,0.359,country,,
7805,caryatid easy,0.304,-7.412,0.00333,0.00411,0.539,0.749,country,,
7806,a satisfied mind,0.732,-7.638,0.945,3.85E-05,0.432,0.243,country,,
7807,back into your world,0.597,-5.758,0.138,0.0187,0.763,0.726,country,,
7808,lonely won't leave me alone,0.612,-12.006,0.327,0,0.507,0.485,country,,
7809,a real good place to start,0.528,-12.728,0.345,0.00169,0.185,0.314,country,,
7810,creosote,0.524,-8.589,0.275,0.000507,0.525,0.547,country,,
7811,jacky don tucker (play by the rules miss all the fun),0.68,-5.238,0.225,2.06E-06,0.959,0.908,country,,
7812,broadway,0.659,-3.599,0.0417,0,0.54,0.745,country,,
7813,big time,0.599,-2.931,0.0273,0,0.833,0.888,country,,
7814,trail of tears,0.297,-9.265,0.00336,0.00238,0.351,0.527,country,,
7815,please help me i'm falling,0.552,-10.712,0.828,0,0.553,0.336,country,,
7816,unchained melody,0.339,-16.725,0.396,0.000519,0.288,0.208,country,,
7817,i'll never fall in love again,0.279,-10.883,0.792,7.11E-06,0.318,0.374,country,,
7818,land of the living,0.44,-5.832,0.27,0,0.201,0.596,country,,
7819,jackson hole,0.628,-12.658,0.246,0.0129,0.967,0.677,country,,
7820,that something in my life,0.261,-6.819,0.251,0,0.444,0.452,country,,
7821,i believe in a hill called mount calvary,0.343,-5.299,0.42,0,0.291,0.542,country,,
7822,old weakness (coming on strong),0.683,-7.718,0.08,0,0.954,0.715,country,,
7823,that's the way love goes,0.703,-6.789,0.302,0.471,0.582,0.7,country,,
7824,miller's cave,0.577,-13.327,0.613,0.00937,0.608,0.431,country,,
7825,as the years go passing by,0.423,-14.806,0.39,0.597,0.332,0.271,country,,
7826,i believe in santa claus,0.599,-8.754,0.0974,0,0.726,0.714,country,,
7827,my last name,0.583,-10.576,0.568,0,0.197,0.367,country,,
7828,too many memories,0.722,-7.008,0.444,0.000402,0.713,0.512,country,,
7829,still holding on (with martina mcbride),0.593,-9.417,0.143,0,0.3,0.53,country,,
7830,the greatest gift of all,0.476,-11.722,0.475,5.22E-05,0.117,0.317,country,,
7831,with bells on,0.637,-8.664,0.221,0,0.84,0.75,country,,
7832,johnny law,0.687,-13.015,0.962,0,0.312,0.322,country,,
7833,trouble,0.622,-6.798,0.00454,2.25E-06,0.679,0.469,country,,
7834,i could believe anything,0.728,-4.056,0.0108,0.0026,0.759,0.713,country,,
7835,thanks a lot,0.636,-14.016,0.387,0.00035,0.769,0.511,country,,
7836,"wither, i'm a flower",0.454,-4.92,0.0516,0.0346,0.258,0.819,country,,
7837,train in vain,0.762,-8.712,0.0922,0.000368,0.966,0.722,country,,
7838,i'd say that's right,0.568,-6.355,0.187,0,0.833,0.757,country,,
7839,the ballad of the crimson kings,0.406,-6.383,0.114,0.000247,0.765,0.738,country,,
7840,somebody remembers the rose,0.492,-7.098,0.103,3.89E-06,0.349,0.541,country,,
7841,on and on,0.451,-4.741,0.287,0,0.423,0.692,country,,
7842,waiting to derail,0.386,-4.76,0.0411,0.00199,0.169,0.917,country,,
7843,matches,0.555,-1.888,0.479,0,0.329,0.783,country,,
7844,i hit the ground crawlin',0.777,-8.751,0.362,1.89E-05,0.444,0.495,country,,
7845,lungs,0.621,-16.648,0.748,0,0.573,0.304,country,,
7846,almost over you,0.34,-10.67,0.85,0,0.304,0.274,country,,
7847,ridin' my thumb to mexico,0.454,-10.015,0.978,0.00229,0.644,0.297,country,,
7848,dancing with the women at the bar,0.486,-8.37,0.378,8.86E-05,0.307,0.499,country,,
7849,you light up my life,0.333,-10.06,0.831,1.19E-05,0.0685,0.367,country,,
7850,imagine that,0.667,-6.012,0.105,0,0.816,0.797,country,,
7851,16 days,0.574,-6.565,0.265,9.88E-06,0.406,0.72,country,,
7852,how do i live,0.577,-7.989,0.128,0,0.258,0.462,country,,
7853,she's got it all,0.709,-6.603,0.093,1.08E-05,0.735,0.811,country,,
7854,life's a dance,0.64,-9.846,0.403,0,0.652,0.533,country,,
7855,one night at a time,0.696,-11.811,0.439,0.0023,0.513,0.482,country,,
7856,perfect love,0.718,-3.959,0.353,0.00039,0.805,0.846,country,,
7857,in the jailhouse now,0.554,-12.691,0.864,5.01E-05,0.803,0.3,country,,
7858,today my world slipped away,0.422,-12.36,0.333,0.00167,0.188,0.261,country,,
7859,mohair sam,0.775,-11.658,0.268,2.54E-06,0.974,0.625,country,,
7860,watch this,0.686,-7.18,0.0103,0.103,0.355,0.897,country,,
7861,round about way,0.524,-9.111,0.21,0.000305,0.772,0.666,country,,
7862,songs about texas,0.489,-6.3,0.146,4.91E-06,0.588,0.656,country,,
7863,i'm so happy i can't stop crying,0.599,-9.327,0.261,0.000273,0.777,0.639,country,,
7864,better man better off,0.629,-8.639,0.122,0.000157,0.692,0.676,country,,
7865,salome,0.773,-6.185,0.00335,0.000103,0.757,0.813,country,,
7866,the rose,0.258,-13.002,0.94,0,0.0767,0.0971,country,,
7867,four walls,0.219,-6.407,0.382,0.00591,0.0534,0.592,country,,
7868,love of my life,0.331,-11.63,0.936,9.07E-06,0.26,0.183,country,,
7869,avenues,0.792,-9.33,0.13,0.00133,0.187,0.442,country,,
7870,you turn me on,0.699,-1.912,0.00964,0,0.909,0.821,country,,
7871,"never again, again",0.492,-8.761,0.458,0,0.355,0.483,country,,
7872,it's all in your head,0.539,-23.168,0.994,0.977,0.565,0.0487,country,,
7873,how a cowgirl says goodbye,0.492,-8.952,0.382,1.08E-05,0.724,0.632,country,,
7874,gringo in belize,0.707,-11.316,0.6,0,0.809,0.525,country,,
7875,the heart never forgets,0.286,-9.29,0.403,6.30E-06,0.148,0.405,country,,
7876,these arms,0.403,-14.014,0.798,0,0.686,0.284,country,,
7877,(back to the) heartbreak kid,0.76,-8.478,0.167,1.48E-05,0.616,0.537,country,,
7878,christ for president,0.409,-6.137,0.0267,3.91E-06,0.941,0.8,country,,
7879,ariel ramirez,0.537,-12.629,0.875,0.00228,0.183,0.155,country,,
7880,cover me,0.549,-8.192,0.232,7.37E-06,0.214,0.44,country,,
7881,the hard way,0.691,-4.458,0.072,0,0.657,0.906,country,,
7882,what a day yesterday was,0.602,-11.211,0.514,1.09E-06,0.185,0.345,country,,
7883,i guess i planted,0.524,-5.353,0.462,0,0.689,0.783,country,,
7884,a woman's love,0.592,-8.868,0.506,0.0527,0.39,0.555,country,,
7885,jackson,0.741,-8.072,0.519,0.000344,0.799,0.615,country,,
7886,simple man,0.422,-8.682,0.0366,0.000119,0.403,0.752,country,,
7887,better than it used to be,0.452,-5.964,0.175,1.24E-05,0.407,0.566,country,,
7888,l.a. freeway,0.614,-13.027,0.9,0.000332,0.483,0.28,country,,
7889,big dreams in a small town,0.637,-11.45,0.227,2.23E-05,0.747,0.665,country,,
7890,one by one,0.697,-5.997,0.227,0.000138,0.735,0.648,country,,
7891,elise,0.64,-13.156,0.864,0,0.227,0.0561,country,,
7892,little things,0.644,-5.204,0.00423,6.91E-06,0.808,0.879,country,,
7893,maria,0.825,-6.794,0.00997,1.32E-05,0.294,0.687,country,,
7894,i can't get over you,0.427,-11.466,0.64,0.00356,0.45,0.49,country,,
7895,south of santa fe,0.713,-4.824,0.00309,7.85E-05,0.384,0.669,country,,
7896,always on my mind,0.524,-13.868,0.755,0.00105,0.201,0.261,country,,
7897,all roads lead to you,0.604,-15.007,0.733,0.000364,0.592,0.315,country,,
7899,why goodbye,0.448,-9.776,0.426,0,0.266,0.478,country,,
7900,hard time killing floor blues,0.52,-25.37,0.974,0.0812,0.367,0.0204,country,,
7901,i've just destroyed the world,0.475,-12.469,0.793,0.00182,0.216,0.295,country,,
7902,somebody stand by me,0.464,-8.664,0.284,2.42E-05,0.141,0.404,country,,
7903,the closer you are,0.306,-14.197,0.0197,0,0.528,0.375,country,,
7904,grandpa,0.56,-16.732,0.473,1.37E-05,0.601,0.239,country,,
7905,lost love,0.735,-4.417,0.528,0,0.584,0.812,country,,
7906,i can too,0.515,-7.378,0.237,0,0.8,0.657,country,,
7907,nomadic revery (all around),0.116,-32.84,0.874,0.94,0.0587,0.047,country,,
7908,forever love,0.558,-13.972,0.649,3.27E-05,0.132,0.478,country,,
7909,farther down,0.469,-10.823,0.55,0,0.375,0.345,country,,
7910,everytime i cry,0.727,-4.327,0.181,0,0.213,0.832,country,,
7911,anger & tears,0.598,-13.653,0.353,0,0.613,0.289,country,,
7912,anywhere but memphis,0.55,-9.94,0.108,0,0.16,0.398,country,,
7913,somebody pick up my pieces,0.373,-13.553,0.688,1.15E-06,0.342,0.282,country,,
7914,these lonely nights,0.214,-6.798,0.644,0,0.3,0.469,country,,
7915,i will start all over again,0.512,-9.045,0.617,0,0.232,0.498,country,,
7916,i've got a quarter in my pocket,0.574,-5.008,0.0199,0.000187,0.823,0.764,country,,
7917,death to everyone,0.523,-10.884,0.633,0.635,0.342,0.501,country,,
7918,driving the view,0.546,-6.75,0.000769,9.52E-05,0.689,0.782,country,,
7919,she's actin' single (i'm drinkin' doubles),0.7,-11.023,0.684,6.36E-05,0.704,0.45,country,,
7920,sunset boulevard,0.436,-11.931,0.741,0,0.17,0.459,country,,
7921,never say die,0.534,-5.878,0.00856,7.23E-05,0.0591,0.621,country,,
7922,because you love me,0.616,-7.995,0.29,0,0.19,0.511,country,,
7923,stand by your man,0.517,-11.992,0.788,0.00105,0.525,0.246,country,,
7924,walkin' the floor over you,0.568,-16.26,0.879,6.48E-05,0.962,0.352,country,,
7925,the note,0.338,-5.287,0.327,0,0.382,0.551,country,,
7926,cover you in kisses,0.687,-9.139,0.0304,0,0.451,0.559,country,,
7927,everybody's talkin',0.438,-15.569,0.338,5.70E-05,0.683,0.349,country,,
7928,i'll take today,0.631,-8.172,0.572,0,0.354,0.367,country,,
7929,now that i found you,0.63,-5.148,0.0154,0,0.597,0.759,country,,
7930,the bluest eyes in texas,0.641,-9.09,0.556,0,0.512,0.561,country,,
7931,where your road leads,0.463,-8.282,0.773,0,0.335,0.361,country,,
7932,i do (cherish you),0.572,-9.392,0.655,0,0.343,0.433,country,,
7933,TRUE,0.47,-7.718,0.262,0.00331,0.368,0.79,country,,
7934,when she cries,0.666,-10.993,0.114,0,0.361,0.521,country,,
7935,stand up,0.616,-10.194,0.268,0,0.177,0.32,country,,
7936,lonely women make good lovers,0.727,-12.473,0.116,0.000295,0.705,0.381,country,,
7937,you ain't much fun,0.746,-3.827,0.335,0,0.766,0.802,country,,
7938,no place that far,0.547,-7.336,0.504,0,0.182,0.373,country,,
7939,i can still feel you,0.473,-8.803,0.0182,0,0.573,0.738,country,,
7940,i'll still be loving you,0.546,-14.753,0.723,0,0.271,0.251,country,,
7941,my kind of woman/my kind of man,0.475,-9.617,0.377,0.00567,0.264,0.352,country,,
7942,right in time,0.536,-7.266,0.0224,0.0017,0.313,0.636,country,,
7943,a soft place to fall,0.535,-13.717,0.739,3.87E-06,0.225,0.227,country,,
7944,my greatest fear,0.378,-7.5,0.392,0.00156,0.323,0.44,country,,
7945,husbands and wives,0.507,-8.069,0.653,0.000216,0.12,0.388,country,,
7946,we both walk,0.691,-10.273,0.392,1.96E-06,0.684,0.609,country,,
7947,in a letter to you,0.753,-10.217,0.059,0,0.941,0.682,country,,
7948,long way back,0.362,-10.156,0.000606,0.00213,0.236,0.735,country,,
7949,teddy bear song,0.555,-13.989,0.78,4.96E-05,0.5,0.309,country,,
7950,it's time to pay the fiddler,0.501,-10.639,0.645,2.80E-06,0.55,0.491,country,,
7951,tell me what you dream,0.666,-10.131,0.117,0.00182,0.439,0.464,country,,
7952,birds and ships (feat. natalie merchant),0.617,-14.347,0.893,0.00256,0.418,0.0951,country,,
7953,for you i will,0.652,-7.981,0.243,0,0.368,0.473,country,,
7954,dolphins,0.342,-6.001,0.000442,8.57E-06,0.431,0.792,country,,
7955,if you ever have forever in mind,0.293,-10.808,0.854,0.000266,0.297,0.251,country,,
7956,the devil had a hold of me,0.471,-11.095,0.975,0.000151,0.529,0.275,country,,
7957,the last memory,0.854,-5.805,0.175,0,0.172,0.708,country,,
7958,your memory,0.739,-13.971,0.226,0.00044,0.826,0.444,country,,
7959,i'm not afraid to die,0.375,-12.978,0.881,0.000326,0.24,0.225,country,,
7960,winter's come and gone,0.514,-7.452,0.545,3.05E-06,0.387,0.259,country,,
7961,help me fall,0.502,-10.424,0.6,4.74E-06,0.164,0.353,country,,
7962,born and raised in black and white,0.731,-11.761,0.571,5.05E-06,0.692,0.527,country,,
7963,colour everywhere,0.73,-8.335,0.73,0,0.44,0.433,country,,
7964,lonely holiday,0.472,-5.438,0.0561,0,0.604,0.838,country,,
7965,our little town,0.422,-18.909,0.923,0.000276,0.273,0.122,country,,
7966,things i cannot change,0.233,-3.546,5.68E-05,0,0.213,0.99,country,,
7967,cries from the midnight circus,0.358,-9.123,0.00536,0.0687,0.697,0.682,country,,
7968,before me and you,0.626,-6.948,0.067,1.42E-06,0.78,0.8,country,,
7969,all the way,0.536,-6.44,0.062,0,0.393,0.721,country,,
7970,crush,0.57,-4.718,0.00836,1.20E-05,0.487,0.664,country,,
7971,when love fades,0.664,-8.911,0.221,0,0.314,0.513,country,,
7972,candyfloss,0.696,-3.211,0.0155,0.00924,0.861,0.818,country,,
7973,never been kissed,0.718,-5.41,0.0331,0,0.629,0.665,country,,
7974,gone,0.664,-5.961,0.129,0,0.501,0.642,country,,
7975,trying to survive,0.57,-6.046,0.0217,0,0.551,0.813,country,,
7976,heartbreakin man,0.455,-11.434,0.221,0.0083,0.556,0.597,country,,
7977,on my own,0.669,-6.628,0.14,0,0.281,0.593,country,,
7978,wanted dead or alive,0.252,-3.976,0.13,0.0146,0.253,0.802,country,,
7979,valentine,0.472,-13.065,0.917,0,0.224,0.204,country,,
7980,picture cards can't picture you,0.326,-16.609,0.684,0.00157,0.267,0.192,country,,
7981,new old songs,0.452,-9.632,0.235,1.91E-05,0.182,0.306,country,,
7982,shelter,0.477,-4.499,0.00293,0,0.27,0.796,country,,
7983,lonely grill,0.668,-8.554,0.056,7.07E-06,0.451,0.507,country,,
7984,i'll go crazy,0.515,-6.025,0.00896,1.31E-06,0.345,0.814,country,,
7985,lonesome for you,0.545,-8.604,0.595,1.29E-06,0.297,0.452,country,,
7986,lonely and gone,0.531,-6.729,0.15,0.00016,0.488,0.696,country,,
7987,we're just friends,0.573,-4.908,0.108,0.00492,0.788,0.65,country,,
7988,it's a cheating situation (feat. dolores keane),0.622,-14.271,0.865,0,0.424,0.253,country,,
7989,jagged,0.719,-11.547,0.651,0,0.58,0.362,country,,
7990,if i should fall behind,0.717,-14.935,0.22,2.17E-05,0.309,0.221,country,,
7991,unbreakable heart,0.506,-5.685,0.0358,0,0.248,0.838,country,,
7992,domestic life,0.784,-5.395,0.291,0.00195,0.567,0.684,country,,
7993,saturday night,0.514,-10.026,0.199,0.0356,0.913,0.681,country,,
7994,pieholden suite,0.373,-9.996,0.276,0.0151,0.147,0.453,country,,
7995,love the world away,0.316,-13.753,0.729,0,0.301,0.277,country,,
7996,simple as that,0.733,-17.218,0.964,0.06,0.92,0.316,country,,
7997,i look at you,0.42,-13.925,0.245,0.000679,0.175,0.33,country,,
7998,all night long,0.739,-12.024,0.122,0.00206,0.78,0.576,country,,
7999,a few old memories,0.594,-10.867,0.843,0,0.338,0.189,country,,
8000,how about rocking with me,0.453,-9.867,0.953,0.0031,0.866,0.404,blues,,
8001,midnight blues,0.477,-12.852,0.782,0.0387,0.114,0.251,blues,,
8002,gotta find my baby,0.614,-11.893,0.84,0.00284,0.707,0.59,blues,,
8003,you're gonna lose your gal,0.807,-9.801,0.994,0.119,0.752,0.397,blues,,
8004,i've got a crush on you,0.455,-14.086,0.986,0,0.258,0.106,blues,,
8005,but not for me,0.626,-14.182,0.934,6.05E-05,0.545,0.152,blues,,
8006,soon,0.433,-12.566,0.907,0,0.421,0.182,blues,,
8007,call me darling,0.604,-13.19,0.153,0,0.505,0.459,blues,,
8008,the bigger the figure (with keely smith),0.675,-5.821,0.698,1.15E-06,0.972,0.794,blues,,
8009,one mint julep,0.719,-15.223,0.755,0,0.774,0.239,blues,,
8010,eleanor,0.581,-9.091,0.936,1.56E-05,0.813,0.28,blues,,
8011,basta,0.531,-9.949,0.734,0,0.308,0.549,blues,,
8012,you'll have to swing it (mr. paganini),0.715,-14.128,0.941,3.47E-06,0.673,0.164,blues,,
8013,it might as well be spring,0.32,-18.079,0.915,1.27E-06,0.25,0.107,blues,,
8014,thanks for the memory,0.461,-17.102,0.964,8.26E-06,0.225,0.103,blues,,
8015,"lover, come back to me",0.5,-15.187,0.852,0.00278,0.771,0.286,blues,,
8016,taking a chance on love,0.27,-7.254,0.88,0,0.409,0.343,blues,,
8017,between the devil and the deep blue sea,0.82,-7.473,0.84,0,0.731,0.504,blues,,
8018,yesterdays,0.465,-11.59,0.173,1.19E-06,0.428,0.44,blues,,
8019,i can't face the music,0.635,-16.758,0.976,0.0289,0.382,0.1,blues,,
8020,remember,0.534,-19.916,0.922,0.00024,0.272,0.0556,blues,,
8021,no more cane on the brazo,0.434,-9.191,0.263,0.000337,0.675,0.586,blues,,
8022,santy anno,0.864,-15.763,0.976,0,0.878,0.263,blues,,
8023,i'm glad there is you,0.26,-20.361,0.948,0.00153,0.163,0.0784,blues,,
8024,what is there to say?,0.765,-18.058,0.542,0.899,0.19,0.13,blues,,
8025,my heart belongs to daddy,0.532,-10.626,0.865,0,0.397,0.129,blues,,
8026,please be kind,0.469,-11.221,0.722,0,0.637,0.296,blues,,
8027,you leave me breathless,0.186,-13.309,0.903,0.123,0.0639,0.17,blues,,
8028,foolish tears,0.432,-23.026,0.939,0.844,0.11,0.133,blues,,
8029,you don't know my mind,0.694,-5.858,0.587,0,0.887,0.833,blues,,
8030,anymore,0.537,-10.289,0.469,0,0.305,0.348,blues,,
8031,my song,0.416,-12.97,0.861,0.000554,0.28,0.319,blues,,
8032,saving my love for you,0.654,-6.897,0.546,0,0.233,0.578,blues,,
8033,the masquerade is over,0.341,-18.109,0.909,0.00785,0.128,0.0446,blues,,
